"LOCATION","Country","SUBJECT","Subject","MEASURE","Measure","FREQUENCY","Frequency","TIME","Period","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1991-Q3","Q3-1991","PC","Percentage","0","Units",,,0.278940028,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1991-Q4","Q4-1991","PC","Percentage","0","Units",,,0.129809921,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1992-Q1","Q1-1992","PC","Percentage","0","Units",,,1.426057968,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1992-Q2","Q2-1992","PC","Percentage","0","Units",,,2.738975623,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1992-Q3","Q3-1992","PC","Percentage","0","Units",,,0.861992358,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1992-Q4","Q4-1992","PC","Percentage","0","Units",,,2.185022026,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1993-Q1","Q1-1993","PC","Percentage","0","Units",,,0.051733057,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1993-Q2","Q2-1993","PC","Percentage","0","Units",,,2.085487763,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1993-Q3","Q3-1993","PC","Percentage","0","Units",,,1.072091845,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1993-Q4","Q4-1993","PC","Percentage","0","Units",,,3.766808653,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1994-Q1","Q1-1994","PC","Percentage","0","Units",,,0.217321314,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1994-Q2","Q2-1994","PC","Percentage","0","Units",,,2.353224641,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1994-Q3","Q3-1994","PC","Percentage","0","Units",,,1.569365976,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1994-Q4","Q4-1994","PC","Percentage","0","Units",,,1.939122373,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1996-Q1","Q1-1996","PC","Percentage","0","Units",,,2.408540555,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1996-Q2","Q2-1996","PC","Percentage","0","Units",,,3.095601322,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1996-Q3","Q3-1996","PC","Percentage","0","Units",,,2.151797275,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1996-Q4","Q4-1996","PC","Percentage","0","Units",,,1.623611782,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1997-Q1","Q1-1997","PC","Percentage","0","Units",,,1.87087961,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1997-Q2","Q2-1997","PC","Percentage","0","Units",,,1.684934701,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1997-Q3","Q3-1997","PC","Percentage","0","Units",,,3.273894845,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1997-Q4","Q4-1997","PC","Percentage","0","Units",,,0.310903842,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1998-Q1","Q1-1998","PC","Percentage","0","Units",,,2.451848572,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1998-Q2","Q2-1998","PC","Percentage","0","Units",,,3.678893631,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1998-Q3","Q3-1998","PC","Percentage","0","Units",,,2.402042518,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1998-Q4","Q4-1998","PC","Percentage","0","Units",,,2.513611154,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1999-Q1","Q1-1999","PC","Percentage","0","Units",,,1.687596168,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1999-Q2","Q2-1999","PC","Percentage","0","Units",,,2.289256602,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1999-Q3","Q3-1999","PC","Percentage","0","Units",,,2.214163008,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","1999-Q4","Q4-1999","PC","Percentage","0","Units",,,0.952380952,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2000-Q1","Q1-2000","PC","Percentage","0","Units",,,2.538845727,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2000-Q2","Q2-2000","PC","Percentage","0","Units",,,1.871645695,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2000-Q3","Q3-2000","PC","Percentage","0","Units",,,0.416150168,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2000-Q4","Q4-2000","PC","Percentage","0","Units",,,0.295388414,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2001-Q1","Q1-2001","PC","Percentage","0","Units",,,-0.29451844,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2001-Q2","Q2-2001","PC","Percentage","0","Units",,,-0.467330923,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2001-Q3","Q3-2001","PC","Percentage","0","Units",,,-1.723068746,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2001-Q4","Q4-2001","PC","Percentage","0","Units",,,-1.356650291,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q1","Q1-2002","PC","Percentage","0","Units",,,-0.787316327,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q2","Q2-2002","PC","Percentage","0","Units",,,0.018242912,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q3","Q3-2002","PC","Percentage","0","Units",,,0.195266793,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2002-Q4","Q4-2002","PC","Percentage","0","Units",,,-0.052619973,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q1","Q1-2003","PC","Percentage","0","Units",,,0.732599977,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q2","Q2-2003","PC","Percentage","0","Units",,,1.949933611,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q3","Q3-2003","PC","Percentage","0","Units",,,3.026952685,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2003-Q4","Q4-2003","PC","Percentage","0","Units",,,1.556201975,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q1","Q1-2004","PC","Percentage","0","Units",,,-0.244310795,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q2","Q2-2004","PC","Percentage","0","Units",,,2.347331744,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q3","Q3-2004","PC","Percentage","0","Units",,,1.697160571,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2004-Q4","Q4-2004","PC","Percentage","0","Units",,,1.459628506,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q1","Q1-2005","PC","Percentage","0","Units",,,1.472358889,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q2","Q2-2005","PC","Percentage","0","Units",,,1.482589137,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q3","Q3-2005","PC","Percentage","0","Units",,,1.444419876,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2005-Q4","Q4-2005","PC","Percentage","0","Units",,,0.417385462,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q1","Q1-2006","PC","Percentage","0","Units",,,1.97947736,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q2","Q2-2006","PC","Percentage","0","Units",,,-0.294065646,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q3","Q3-2006","PC","Percentage","0","Units",,,-0.748233661,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2006-Q4","Q4-2006","PC","Percentage","0","Units",,,-0.45955711,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q1","Q1-2007","PC","Percentage","0","Units",,,0.019792407,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q2","Q2-2007","PC","Percentage","0","Units",,,0.729927428,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q3","Q3-2007","PC","Percentage","0","Units",,,-0.418065939,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2007-Q4","Q4-2007","PC","Percentage","0","Units",,,-0.561130197,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q1","Q1-2008","PC","Percentage","0","Units",,,-1.314391571,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q2","Q2-2008","PC","Percentage","0","Units",,,-0.301898034,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q3","Q3-2008","PC","Percentage","0","Units",,,-1.90856521,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2008-Q4","Q4-2008","PC","Percentage","0","Units",,,-5.373760187,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q1","Q1-2009","PC","Percentage","0","Units",,,-6.335639883,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q2","Q2-2009","PC","Percentage","0","Units",,,-2.41718494,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q3","Q3-2009","PC","Percentage","0","Units",,,0.369280843,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2009-Q4","Q4-2009","PC","Percentage","0","Units",,,0.171931405,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q1","Q1-2010","PC","Percentage","0","Units",,,-0.357965621,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q2","Q2-2010","PC","Percentage","0","Units",,,3.213718625,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q3","Q3-2010","PC","Percentage","0","Units",,,0.387479536,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2010-Q4","Q4-2010","PC","Percentage","0","Units",,,1.257739009,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q1","Q1-2011","PC","Percentage","0","Units",,,-0.571109577,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q2","Q2-2011","PC","Percentage","0","Units",,,1.558807854,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q3","Q3-2011","PC","Percentage","0","Units",,,3.07654396,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2011-Q4","Q4-2011","PC","Percentage","0","Units",,,1.94833286,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q1","Q1-2012","PC","Percentage","0","Units",,,2.056111119,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q2","Q2-2012","PC","Percentage","0","Units",,,1.520270116,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q3","Q3-2012","PC","Percentage","0","Units",,,-0.19373335,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2012-Q4","Q4-2012","PC","Percentage","0","Units",,,1.175095322,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q1","Q1-2013","PC","Percentage","0","Units",,,1.179740286,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q2","Q2-2013","PC","Percentage","0","Units",,,0.786631628,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q3","Q3-2013","PC","Percentage","0","Units",,,1.568165345,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2013-Q4","Q4-2013","PC","Percentage","0","Units",,,1.195242275,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q1","Q1-2014","PC","Percentage","0","Units",,,0.563675662,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q2","Q2-2014","PC","Percentage","0","Units",,,2.811441314,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q3","Q3-2014","PC","Percentage","0","Units",,,1.76264943,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2014-Q4","Q4-2014","PC","Percentage","0","Units",,,1.328326556,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q1","Q1-2015","PC","Percentage","0","Units",,,0.231738765,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q2","Q2-2015","PC","Percentage","0","Units",,,1.401909608,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q3","Q3-2015","PC","Percentage","0","Units",,,1.040413597,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2015-Q4","Q4-2015","PC","Percentage","0","Units",,,-0.094743603,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q1","Q1-2016","PC","Percentage","0","Units",,,1.046581664,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q2","Q2-2016","PC","Percentage","0","Units",,,0.454411903,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q3","Q3-2016","PC","Percentage","0","Units",,,0.91666172,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2016-Q4","Q4-2016","PC","Percentage","0","Units",,,0.926285451,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q1","Q1-2017","PC","Percentage","0","Units",,,1.185289839,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q2","Q2-2017","PC","Percentage","0","Units",,,1.049800052,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q3","Q3-2017","PC","Percentage","0","Units",,,0.740106289,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2017-Q4","Q4-2017","PC","Percentage","0","Units",,,2.368877546,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q1","Q1-2018","PC","Percentage","0","Units",,,1.501903297,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q2","Q2-2018","PC","Percentage","0","Units",,,1.146675991,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q3","Q3-2018","PC","Percentage","0","Units",,,0.341868295,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2018-Q4","Q4-2018","PC","Percentage","0","Units",,,0.041980571,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q1","Q1-2019","PC","Percentage","0","Units",,,0.691502536,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q2","Q2-2019","PC","Percentage","0","Units",,,1.524981203,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q3","Q3-2019","PC","Percentage","0","Units",,,1.155152929,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2019-Q4","Q4-2019","PC","Percentage","0","Units",,,-0.199160441,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q1","Q1-2020","PC","Percentage","0","Units",,,-0.251616459,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q2","Q2-2020","PC","Percentage","0","Units",,,-6.366854273,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q3","Q3-2020","PC","Percentage","0","Units",,,5.157095245,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2020-Q4","Q4-2020","PC","Percentage","0","Units",,,3.179833327,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q1","Q1-2021","PC","Percentage","0","Units",,,1.539630446,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q2","Q2-2021","PC","Percentage","0","Units",,,0.921680163,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q3","Q3-2021","PC","Percentage","0","Units",,,-0.563894675,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2021-Q4","Q4-2021","PC","Percentage","0","Units",,,0.368802354,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q1","Q1-2022","PC","Percentage","0","Units",,,1.374494421,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q2","Q2-2022","PC","Percentage","0","Units",,,-0.199532026,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q3","Q3-2022","PC","Percentage","0","Units",,,-0.693898032,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2022-Q4","Q4-2022","PC","Percentage","0","Units",,,-0.642690096,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q1","Q1-2023","PC","Percentage","0","Units",,,0.874334752,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q2","Q2-2023","PC","Percentage","0","Units",,,1.60119973,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q3","Q3-2023","PC","Percentage","0","Units",,,0.992138158,,
"USA","United States","P51","Gross fixed capital formation","GPSA","Growth rate based on seasonally adjusted volume data, percentage change on the previous quarter","Q","Quarterly","2023-Q4","Q4-2023","PC","Percentage","0","Units",,,0.723244745,,
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","A","Annual","2019","2019","PC","Percentage","0","Units",,,2.88012955,,
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q1","Q1-1990","PC","Percentage","0","Units",,,2.853484688,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q2","Q2-1990","PC","Percentage","0","Units",,,0.548131413,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q3","Q3-1990","PC","Percentage","0","Units",,,-2.242544652,"E","Estimated value"
"USA","United States","P51","Gross fixed capital formation","GYSA","Growth rate based on seasonally adjusted volume data,  percentage change on the same quarter of the previous year","Q","Quarterly","1990-Q4","Q4-1990","PC","Percentage","0","Units",,,-2.782785003,"E","Estimated value"
